time,id,user_id,parent_id,root_id,reply_count,rt_count,like_count,text,topic,is_cont
2021-05-19T23:30:08.000Z,1395159869259399170,11856892,-1,1395159869259399170,6,10,29,"WATCH: New York adds new 'criminal capacity' to Trump Organization probe #MTPDaily

https://t.co/uD3Bm6ZGLw https://t.co/5Y9vgvuYNm",Trump Organization,1
2021-05-19T23:26:43.000Z,1395159011755012096,42958829,-1,1395159011755012096,8,22,52,"CBS News has learned that a key target of the New York attorney general’s probe into the Trump organization is longtime CFO Allen Weisselberg and the legality of tuition payments he made to his grandchildren’s private school.

@Jerickaduncan has more on who signed those checks. https://t.co/Qis5REQcBO",Trump Organization,1
2021-05-19T23:25:18.000Z,1395158654043705344,14973915,-1,1395158654043705344,0,0,0,What We Know So Far About The Trump Organization Criminal Investigation https://t.co/T5MxAAciux #TrumpCrimeFamily #TrumpCrimeSyndicate #TrumpForPrison,Trump Organization,1
2021-05-19T23:20:50.000Z,1395157529894653955,21328006,-1,1395157529894653955,2,6,31,Basically saying the Trump Organization may be no different from the mafia https://t.co/8Nq8CBAVPy,Trump Organization,1
2021-05-19T23:19:41.000Z,1395157240240394244,54218903,-1,1395157240240394244,8,9,199,"He is no longer protected by the White House, the Justice Dept acting as his personal law firm and the pulpit of the presidency to act with impunity...@NewYorkStateAG @ManhattanDA 
https://t.co/7il2iFZ94J",Trump Organization,1
2021-05-19T23:15:08.000Z,1395156096524894209,8839632,-1,1395156096524894209,42,83,350,New York AG announces criminal investigation into Trump Organization-- @kwelkernbc reports. https://t.co/pD5azRKzVM,Trump Organization,1
2021-05-19T23:15:07.000Z,1395156091600769026,3108351,-1,1395156091600769026,22,23,115,"The New York attorney general’s office has said it is criminally investigating former President Donald Trump’s company, the Trump Organization, after at least two years of pursuing a civil probe https://t.co/H4qOplAg6A",Trump Organization,1
2021-05-19T23:12:32.000Z,1395155439134912517,20742461,-1,1395155439134912517,21,116,383,"New York Attorney General Tish James has opened a criminal tax investigation into top Trump Organization officer and *accountant* Allen Weisselberg, increasing the legal pressure on the long-time Trump aide. Via @CNN https://t.co/vIKQK38ldi",Trump Organization,1
2021-05-19T23:09:55.000Z,1395154780717211650,31565351,-1,1395154780717211650,24,163,1145,"NEW: NY attorney general has been looking into the taxes of Trump Organization CFO for months, sources tell CNN’s @KaraScannell and @soniamoghe",Trump Organization,1
2021-05-19T23:09:51.000Z,1395154765131231233,1176994477,-1,1395154765131231233,35,64,435,New York Attorney General adds ‘criminal capacity’ to probe of Trump Organization @PaulaReidCNN reports https://t.co/yWE6XiVfDL,Trump Organization,1
2021-05-19T23:08:24.000Z,1395154402273542147,14528874,-1,1395154402273542147,4,1,18,"A Trump Organization investigation is now criminal, the New York AG says https://t.co/aHe7KfHQQG https://t.co/biB8PjXzx4",Trump Organization,1
2021-05-19T23:07:15.000Z,1395154111180455939,40061315,-1,1395154111180455939,0,0,0,The Trump Organization is now facing a criminal investigation. The New York attorney general says her office is investigating former President Donald Trump's businesses for potential criminal wrongdoing. https://t.co/dYbEXbQdme,Trump Organization,1
2021-05-19T23:06:09.000Z,1395153832829718532,16299754,-1,1395153832829718532,16,67,245,"NY attorney general has been looking into the taxes of Trump Organization CFO for months, sources say https://t.co/bo87vzTlLi
New from @KaraScannell @soniamoghe",Trump Organization,1
2021-05-19T23:03:37.000Z,1395153197145239554,21875757,-1,1395153197145239554,0,0,1,"New York Attorney General Letitia James said her investigation of the Trump Organization has morphed into a criminal probe, working with Manhattan DA Cy Vance's probe. One area of focus is a conservation tax easement tax deduction of $21.1 million. https://t.co/Qd1zN17AKj",Trump Organization,1
2021-05-19T23:03:35.000Z,1395153189515763723,1308920081439772673,-1,1395153189515763723,34,337,1205,"The NY AG and the Manhattan DA are now teaming up to investigate the Trump Organization in a criminal capacity.
 
""Jail time is certainly in the mix for all of the crimes Donald Trump has committed,"" says @glennkirschner2. https://t.co/MmcyetqwWy",Trump Organization,1
2021-05-19T23:00:30.000Z,1395152410973179905,39308549,-1,1395152410973179905,12,26,76,‘They Only Go After Donald Trump’: Trump Releases Lengthy Statement Blasting Investigation Against His Organization https://t.co/w4bZRT65I0,Trump Organization,1
2021-05-19T22:57:00.000Z,1395151530890760196,27987687,-1,1395151530890760196,1,4,44,Donald Trump's business empire is under criminal investigation  https://t.co/2KoX0dX29G,Trump Organization,1
2021-05-19T22:55:23.000Z,1395151126698287108,1176994477,-1,1395151126698287108,30,61,386,Trump Organization now facing criminal &amp; civil probes @PreetBharara discusses https://t.co/n2VpfaH7jw,Trump Organization,1
2021-05-19T22:53:36.000Z,1395150676884344840,357523121,-1,1395150676884344840,0,0,2,"I'll be live on @bbc5live at 7:15 EST discussing the legal troubles ahead for the Trump organization, why leading Republicans are running away from a potential bipartisan commission to investigate thr Jan 6th insurrection and more. @TaraSetmayer is up to the mic too. Listen in",Trump Organization,1
2021-05-19T22:49:56.000Z,1395149753512570884,1140451,-1,1395149753512570884,0,3,6,Two assistant attorneys general will join Manhattan prosecutors in their continuing criminal probe into the Trump organization  https://t.co/71CM1CJ1ub,Trump Organization,1
2021-05-19T22:47:38.000Z,1395149174996410369,1003107003693137921,-1,1395149174996410369,61,292,1011,"NY AG Tish James Announces Criminal Investigation of Trump Organization: what do we know, what can we reasonably infer and what might have prompted this dramatic shift? #JusticeMatters https://t.co/j4qEA9t5td via @YouTube",Trump Organization,1
2021-05-19T22:35:01.000Z,1395146000180948995,24963237,-1,1395146000180948995,0,1,4,"New York AG's office opens criminal probe into Trump Organization
https://t.co/X7FEaefjlm via @CurrentStatus",Trump Organization,1
2021-05-19T22:32:46.000Z,1395145434729906176,716813053,-1,1395145434729906176,7,85,261,Manhattan DA expects to bring charges in Trump Org case before he retires next year: ex-prosecutor Preet Bharara https://t.co/gM1TgRtP0x,Trump Organization,1
2021-05-19T22:31:37.000Z,1395145144886874112,16041234,-1,1395145144886874112,5,37,85,"Manhattan DA expects to bring charges in Trump Org case before he retires next year: ex-prosecutor @PreetBharara 

https://t.co/d13LUcGAEd",Trump Organization,1
2021-05-19T22:29:34.000Z,1395144629457092611,14204133,-1,1395144629457092611,0,0,10,New York AG Adds ‘Criminal Capacity’ To Investigation Into Trump Organization https://t.co/5LKUJjdesc https://t.co/7f1H65N5hM,Trump Organization,1
2021-05-19T22:27:56.000Z,1395144217266204677,58479641,-1,1395144217266204677,0,1,0,"“We have informed the Trump Organization that our investigation into the company is no longer purely civil in nature."" 

https://t.co/hzZwttr2O9",Trump Organization,1
2021-05-19T22:24:11.000Z,1395143272495001601,5392522,-1,1395143272495001601,15,56,251,"The New York attorney general's office has expanded its probe of former President Donald Trump's business.

Here's what that means — and what could come next for the criminal inquiry.
https://t.co/rwDlA24v7O",Trump Organization,1
2021-05-19T22:21:02.000Z,1395142479926681604,887418059501305858,-1,1395142479926681604,23,53,296,"""So what do we have here? We have a day of horror for the Trump organization, all of them, from Trump right down through the family, finances, and everything else,"" says @JonFlan on the criminal probe into the Trump Organization",Trump Organization,1
2021-05-19T22:19:40.000Z,1395142137377918978,104058054,-1,1395142137377918978,1,1,0,"The NY AG joining a criminal inquiry into the Trump Organization could shake loose more cooperating witnesses, @JayShams reports: https://t.co/s4mv8OxFJ3",Trump Organization,1
2021-05-19T22:19:12.000Z,1395142018595237888,15520209,-1,1395142018595237888,2,3,20,Coming up soon on @CNNSitRoom with @wolfblitzer to discuss the New York AG’s criminal investigation into the Trump Organization. 🔥,Trump Organization,1
2021-05-19T22:19:01.000Z,1395141974743789568,40711129,-1,1395141974743789568,0,3,7,"Super helpful explanation on the Trump Org case in NY

Normally CEOs don't go to jail — here's why a former FBI official @FrankFigliuzzi says Trump Organization 'people will go to prison' 

https://t.co/LSgjEUNbg9",Trump Organization,1
2021-05-19T22:18:27.000Z,1395141831399247877,16041234,-1,1395141831399247877,7,36,78,"Normally CEOs don't go to jail — here's why a former FBI official @FrankFigliuzzi says Trump Organization 'people will go to prison' 

https://t.co/vSfYtU5tzT",Trump Organization,1
2021-05-19T22:16:25.000Z,1395141320214208522,19355276,-1,1395141320214208522,1,6,5,"NEW: I tried to figure out the deal with last night's weird statement from the New York Attorney General's office that it's investigating the Trump Organization ""in a criminal capacity"" — something that has seemed obvious for months now. https://t.co/sHUjgloS9Z",Trump Organization,1
2021-05-19T22:15:07.000Z,1395140992404230151,45830077,-1,1395140992404230151,0,0,0,New York Attorney General Letitia James announced Tuesday night that her office's investigation into the Trump Organization is now a criminal one. https://t.co/84h54jzTTQ,Trump Organization,1
2021-05-19T22:15:04.000Z,1395140979204755459,13918492,-1,1395140979204755459,1,0,3,NY attorney general: Trump Organization probe is now criminal https://t.co/Mr6ukNTVIJ,Trump Organization,1
2021-05-19T22:13:52.000Z,1395140675381956616,3226282347,-1,1395140675381956616,0,4,9,The New York Attorney General's announcement about a 'criminal' Trump Organization probe could flip more witnesses https://t.co/U3vUUJwFE3,Trump Organization,1
2021-05-19T22:11:08.000Z,1395139988216418310,16162149,-1,1395139988216418310,0,2,0,"-@LevinsonJessica breaks down the latest shocker on her new #PassingJudgment podcast: NY AG's office looking into Trump Organization, announcing probe is ""no longer purely civil in nature,'' &amp; now involves actively investigating ""in a criminal capacity."" https://t.co/EyJr2ZSS9q https://t.co/yqsF2GxQwB",Trump Organization,1
2021-05-19T22:09:57.000Z,1395139692631314439,193813055,-1,1395139692631314439,0,0,0,"""We are now actively investigating the Trump Organization in a criminal capacity,"" a spokesperson for Attorney General Letitia James said. https://t.co/2kHAkcL26p",Trump Organization,1
2021-05-19T22:06:35.000Z,1395138844534640641,20086363,-1,1395138844534640641,0,0,0,What we know about investigations looming over Donald Trump and Trump Organization https://t.co/Afj14lbBab via @usatoday,Trump Organization,1
2021-05-19T22:05:59.000Z,1395138695041359875,15115280,-1,1395138695041359875,25,191,694,"Michael Cohen @MichaelCohen212 lays out most likely timeframe for indictments against Donald Trump and Trump Organization 

https://t.co/QJTOFxPxx7",Trump Organization,1
2021-05-19T22:01:05.000Z,1395137460078792704,15115280,-1,1395137460078792704,7,50,166,Michael Cohen lays out most likely timeframe for indictments against Donald Trump and Trump Organization https://t.co/DgYtQshEVr,Trump Organization,1
2021-05-19T22:00:20.000Z,1395137271616114689,15535860,-1,1395137271616114689,1,3,2,The New York attorney general's office said it's conducting a criminal investigation into former President Trump's business empire -- expanding what had previously been a civil probe. https://t.co/rKLyEgLDlx,Trump Organization,1
2021-05-19T21:55:10.000Z,1395135972728311815,7998482,-1,1395135972728311815,3,3,3,Trump faces criminal investigations on two major fronts — in New York and in Georgia. https://t.co/TJ9yqw1u1M,Trump Organization,1
2021-05-19T21:50:00.000Z,1395134669616603140,25979455,-1,1395134669616603140,0,0,7,"Trump Organization under criminal investigation, NY attorney general says
https://t.co/ZqVj33roig https://t.co/74Fh51PDzD",Trump Organization,1
2021-05-19T21:45:04.000Z,1395133427649851395,17070252,-1,1395133427649851395,9,2,14,"The New York attorney general’s office says that it is conducting a criminal investigation into former President Donald Trump’s business empire, expanding what had previously been a civil probe.​ https://t.co/vo0RHH2RLV",Trump Organization,1
2021-05-19T21:42:13.000Z,1395132712617381891,457984599,-1,1395132712617381891,170,294,779,Democrats’ anti-Trump revenge scheme is ripping America in two and dividing the nation. https://t.co/ECUdMXbn3z,Trump Organization,1
2021-05-19T21:39:15.000Z,1395131964399706113,860123351154556928,-1,1395131964399706113,108,510,2748,"“Donald Trump now under criminal investigation by not one but two prosecutors. New York Attorney General Letitia James making the announcement last night that what started as a civil probe into the Trump Organization, is now a criminal one…” - @NicolleDWallace https://t.co/WYwt7dcH26",Trump Organization,1
2021-05-19T21:35:00.000Z,1395130897649717252,5741722,-1,1395130897649717252,7,18,93,"The New York state attorney general's office investigation into the Trump Organization has entered ""a criminal capacity,"" a spokesperson said. 

What we know so far: https://t.co/x4yt40TtMN",Trump Organization,1
2021-05-19T21:33:45.000Z,1395130580845662208,34400375,-1,1395130580845662208,0,1,0,"New York Attorney General Letitia James is investigating former President Donald Trump's business, the Trump Organization, ""in a criminal capacity,"" her office says, ratcheting up scrutiny of Trump's real estate transactions and other dealings.
 https://t.co/jR885geFKL",Trump Organization,1
2021-05-19T21:30:02.000Z,1395129647357104129,12738892,-1,1395129647357104129,0,1,1,Letitia James' office offered no explanation for what prompted the change in its approach to the investigation or why it chose to announce it publicly. https://t.co/eZTrr7oNEt,Trump Organization,1
2021-05-19T21:30:00.000Z,1395129636770701315,270569708,-1,1395129636770701315,0,1,1,With a criminal probe into the Trump Organization – isn’t it time Republicans return to the real world? | @C_Stevenson https://t.co/R6Ecn1LpqK,Trump Organization,1
2021-05-19T21:11:34.000Z,1395124998403239937,7309052,-1,1395124998403239937,4,5,19,The New York AG joining the Manhattan DA in a criminal investigation into the Trump Organization is just the latest legal issue for the ex-president. https://t.co/vrN7r4AQVy,Trump Organization,1
2021-05-19T21:10:12.000Z,1395124655690850306,8036392,-1,1395124655690850306,0,2,1,"The New York AG's office announced it's opening a criminal investigation into the Trump Organization...

So, what happens next?

And what does this mean for the former president?

@CevallosLaw joins @AlisonMorrisNOW to discuss

Watch NOW: https://t.co/U4UZMHn7bF https://t.co/UWYIwiSpdP",Trump Organization,1
2021-05-19T21:05:04.000Z,1395123361089523719,9300262,-1,1395123361089523719,72,14,71,Trump released a 900-plus-word statement — his longest since leaving office — after news of the New York attorney general’s criminal investigation into the Trump Organization https://t.co/NeJqCGTWMg,Trump Organization,1
2021-05-19T21:03:11.000Z,1395122888177553411,7998482,-1,1395122888177553411,2,0,2,The New York attorney general's two-year civil probe into the Trump Organization is now a criminal investigation. Here's what we know so far. https://t.co/IFEmeW46LB,Trump Organization,1
2021-05-19T21:02:00.000Z,1395122590058962952,16932240,-1,1395122590058962952,0,0,1,"The attorney general office's investigation into the Trump Organization, which has been underway since 2019, will also continue as a civil probe, but the office recently informed Trump Organization officials of the criminal component. https://t.co/LOiIpS5OtT",Trump Organization,1
2021-05-19T21:00:53.000Z,1395122308528934914,517607733,-1,1395122308528934914,0,0,0,"Trump Org under 'active criminal investigation' in New York, AG announces https://t.co/by6mk5l1Om",Trump Organization,1
2021-05-19T21:00:24.000Z,1395122186558509060,9601512,-1,1395122186558509060,0,0,1,"The New York state attorney general's office has widened its probe into the Trump Organization to include an examination of possible criminal wrongdoing. 

Here's what we know: https://t.co/eex7hO86iE https://t.co/aDstwRDeJV",Trump Organization,1
2021-05-19T20:59:26.000Z,1395121945105031168,15164565,-1,1395121945105031168,1,4,15,The possible repercussions for the Trump Organization have now escalated from financial penalties to jail time. https://t.co/9tmEwfICAV,Trump Organization,1
2021-05-19T20:36:00.000Z,1395116047347372032,15754281,-1,1395116047347372032,48,41,173,A civil investigation into the Trump Organization has been going on for over a year but new revelations have incited a criminal investigation. https://t.co/mSM6ueeUPI,Trump Organization,1
2021-05-19T20:35:04.000Z,1395115813309493249,16285710,-1,1395115813309493249,4,0,0,"While we don't know for sure whether Letitia James' office uncovered some new potentially criminal wrongdoing by The Trump Organization in what had been a civil investigation, we do know the various areas that both the AG and DA were looking into. https://t.co/4JS8KXcBhp",Trump Organization,1
2021-05-19T20:34:26.000Z,1395115654123032579,107120201,-1,1395115654123032579,0,1,10,"TONIGHT: Former Trump Attorney @MichaelCohen212 joins @JoyAnnReid live on @TheReidOut to discuss the new criminal investigation into the Trump organization. 

Watch on @MSNBC at 7pm ET. https://t.co/ItD3X0wlVB",Trump Organization,1
2021-05-19T20:33:59.000Z,1395115540205740033,18510860,-1,1395115540205740033,26,63,320,The situation for former president Trump just went from bad to worse. https://t.co/J0yH1btRBY,Trump Organization,1
2021-05-19T20:32:41.000Z,1395115213641355268,15279429,-1,1395115213641355268,8,10,36,Trump naturally responded to the news calmly and respectfully. https://t.co/wLckdNC5Rr,Trump Organization,1
2021-05-19T20:32:21.000Z,1395115130975838208,334328131,-1,1395115130975838208,0,30,376,".@NicolleDWallace @DeadlineWH You could not have possibly assembled a more enlightened panel than @neal_katyal @FrankFigliuzzi1 and @TimOBrien to break down the NY Attorney General’s criminal probe of the Trump Organization.
#TheMartinAct",Trump Organization,1
2021-05-19T20:31:02.000Z,1395114796429856778,20276998,-1,1395114796429856778,1,0,5,"The Hamilton County Democratic Party is ""demanding ideological purity and they are not going to get it from me,'' @AuditorRhodes tells @howardwilkinson of the organization's recent decision to hold him ""not in good standing"" with the party. 

Full story:
https://t.co/uxkFNI9s1V",Trump Organization,1
2021-05-19T20:30:00.000Z,1395114537699921925,16041234,-1,1395114537699921925,1,18,38,"‘This wasn’t a leak’: @JoeNBC explains why New York’s Trump investigation is so serious 

https://t.co/cJCU3mvvSj",Trump Organization,1
2021-05-19T20:29:45.000Z,1395114473824821248,102789488,-1,1395114473824821248,0,0,1,"NEW: What's going on with the NY state investigations of Trump? Answers to five big questions, following news that the NY AG has launched a criminal investigation. @fahrenthold and @shaynajacobs https://t.co/tUDvmzUxfv",Trump Organization,1
2021-05-19T20:26:32.000Z,1395113665653792775,7068302,-1,1395113665653792775,1,0,0,The New York District Attorney says its civil investigation into the Trump Organization is now a criminal probe. https://t.co/KGvDAE8Siu via @HuffPostPol,Trump Organization,1
2021-05-19T20:24:31.000Z,1395113158952562693,19186003,-1,1395113158952562693,4,19,40,"A good primer on what's going on with the New York investigation into Trump and his business practices, from @Fahrenthold @shaynajacobs https://t.co/g9ey4wG3xL",Trump Organization,1
2021-05-19T20:17:49.000Z,1395111472418607104,7709912,-1,1395111472418607104,0,0,1,The New York attorney general's office has expanded its probe of former President Donald Trump's business. Here's what that means — and what could come next for the criminal inquiry. https://t.co/MfcUuj8VXN,Trump Organization,1
2021-05-19T20:17:25.000Z,1395111369687584771,16299627,-1,1395111369687584771,1,0,2,Former President Donald Trump is responding to the criminal investigation of the Trump Organization by New York's attorney general. https://t.co/s3nhqIRYZI,Trump Organization,1
2021-05-19T20:14:57.000Z,1395110748964024320,19629840,-1,1395110748964024320,0,0,0,"""What we know about investigations looming over Donald Trump and Trump Organization."" (via @mrbrownsir) https://t.co/b1MVtMiIOX",Trump Organization,1
2021-05-19T20:14:09.000Z,1395110549655101452,7998482,-1,1395110549655101452,2,0,3,The New York AG joining the Manhattan DA in a criminal investigation into the Trump Organization is just the latest legal issue for the ex-president. https://t.co/0WM1XEyHcj,Trump Organization,1
2021-05-19T20:10:16.000Z,1395109571077808128,31187221,-1,1395109571077808128,0,0,0,"NEW: What's going on with the NY state investigations of Trump? Answers to five big questions, following news that the NY AG has launched a criminal investigation. @fahrenthold and @shaynajacobs https://t.co/hc824j3tFC",Trump Organization,1
2021-05-19T20:09:58.000Z,1395109497383890949,14677751,-1,1395109497383890949,15,119,401,"NEW: What's going on with the NY state investigations of Trump? Answers to five big questions, following news that the NY AG has launched a criminal investigation. @fahrenthold and @shaynajacobs https://t.co/a2vOIQ4p4G",Trump Organization,1
2021-05-19T20:08:53.000Z,1395109223650889729,41488991,-1,1395109223650889729,1,2,1,"NEW: What's going on with the NY state investigations of Trump? Answers to five big questions, following news that the NY AG has launched a criminal investigation. @fahrenthold and @shaynajacobs https://t.co/GUzYU8GKol",Trump Organization,1
2021-05-19T20:00:00.000Z,1395106989882159104,14957147,-1,1395106989882159104,1,5,13,"Coming up on #tytlive: 
New York attorney general adds 'criminal capacity' to probe of Trump Organization https://t.co/0gpw5nMshV

Set a reminder to tune in: https://t.co/XKJ8jzPCha",Trump Organization,1
2021-05-19T19:58:07.000Z,1395106516143910912,7998482,-1,1395106516143910912,0,0,0,The New York AG joining the Manhattan DA in a criminal investigation into the Trump Organization is just the latest legal issue for the ex-president. https://t.co/wWR457iJ3H,Trump Organization,1
2021-05-19T19:53:01.000Z,1395105229214044163,1144685334204227584,-1,1395105229214044163,1,1,2,"Donald #Trump may face jail along with @IvankaTrump and his other kids as criminal probe into organization opened, attorney says https://t.co/KxKHhvYkIy",Trump Organization,1
2021-05-19T19:52:05.000Z,1395104997864525827,63177215,-1,1395104997864525827,0,1,5,New York state probe of Trump Organization is now criminal: attorney general https://t.co/aZUvsxDKnr https://t.co/ziqFvDdmHd,Trump Organization,1
2021-05-19T19:51:17.000Z,1395104794424053760,2467791,-1,1395104794424053760,55,245,616,Here’s what we know — and what we don’t — about these two New York state investigations https://t.co/udxNzgeANx,Trump Organization,1
2021-05-19T19:44:55.000Z,1395103194494259205,14358172,-1,1395103194494259205,0,0,0,"The New York attorney general's office said on Tuesday it has now opened a criminal investigation into former President Donald Trump's company, increasing the legal risk for Trump and his family.
https://t.co/2OtOlqn1nt",Trump Organization,1
2021-05-19T19:44:07.000Z,1395102990013329413,487118986,-1,1395102990013329413,2,7,23,New York prosecutors open criminal investigation into Trump Organization https://t.co/VimHkcKtqh https://t.co/PoF4XoqTUY,Trump Organization,1
2021-05-19T19:44:06.000Z,1395102987010203653,805780479496568832,-1,1395102987010203653,0,1,2,New York prosecutors open criminal investigation into Trump Organization https://t.co/jACAruQ0bu https://t.co/lR8hgsgE1r,Trump Organization,1
2021-05-19T19:40:06.000Z,1395101981774069760,16012783,-1,1395101981774069760,3,15,47,"Until now, Letitia James had been heading up a civil investigation of the Trump Organization while Cy Vance was conducting a criminal one. Now, it appears that the state’s civil investigators have found red badges indicating criminal fraud https://t.co/2KsGz4LOPX",Trump Organization,1
2021-05-19T19:39:43.000Z,1395101881731592195,1408003598,-1,1395101881731592195,12,24,59,"Trump Decries New York Criminal Investigation Into His Organization As ‘Corrupt’ Effort In ‘Search Of A Crime’

https://t.co/9BEJzIWvRu",Trump Organization,1
2021-05-19T19:35:02.000Z,1395100706143707143,282695161,-1,1395100706143707143,20,16,38,"It's no longer just a civil investigation. via @TPInsidr 
https://t.co/EKjAmPJU3W",Trump Organization,1
2021-05-19T19:34:00.000Z,1395100444339445762,165836562,-1,1395100444339445762,0,0,0,NY attorney general says Trump Organization probe is now criminal https://t.co/yDPjnRlbpT via @Newsday,Trump Organization,1
2021-05-19T19:30:15.000Z,1395099502470643716,17041374,-1,1395099502470643716,1,0,1,"""We are now actively investigating the Trump Organization in a criminal capacity, along with the Manhattan DA."" 

The investigation into Donald Trump's company has widened from a civil to a criminal one: https://t.co/n2CdKE9ktU",Trump Organization,1
2021-05-19T19:28:38.000Z,1395099095610454016,11856892,-1,1395099095610454016,5,5,20,"WATCH: New York adds new 'criminal capacity' to Trump Organization probe #MTPDaily

https://t.co/RVe9FR558e https://t.co/89SpxosJrc",Trump Organization,1
2021-05-19T19:27:32.000Z,1395098817943543813,816652616625168388,-1,1395098817943543813,102,160,358,"Last year, I sent a letter to AG Barr requesting an investigation into NY AG Letitia James for harassing and threatening President Trump. 

Today, she continues abusing her power by furthering a politically motivated probe against Trump.  

https://t.co/w3zcp9aD1L",Trump Organization,1
2021-05-19T19:26:00.000Z,1395098430930702337,24143255,-1,1395098430930702337,2,1,5,The New York attorney general's office has opened a criminal investigation into whether the Trump Organization falsely reported property values to secure loans and obtain economic and tax benefits. https://t.co/xNw6bewr5I,Trump Organization,1
2021-05-19T19:24:00.000Z,1395097927572459527,28635395,-1,1395097927572459527,0,0,1,"New York Attorney General Letitia James is joining the Manhattan district attorney's office in a criminal investigation of the Trump Organization.

https://t.co/HGj2GzyAOt",Trump Organization,1
2021-05-19T19:21:05.000Z,1395097195230023680,38474832,-1,1395097195230023680,0,3,12,"New York investigation into Trump Organization now criminal, says attorney general https://t.co/esokKzG5fY",Trump Organization,1
2021-05-19T19:15:33.000Z,1395095803023200259,44829905,-1,1395095803023200259,0,0,0,"""Why is this taking so long?""

https://t.co/sSOpE2BTvh",Trump Organization,1
